Last_name,First_name,YEAR,TEAM,TYPE
Thatcher,Joe,2016,2016,FA_CONTRACT
Thornton,Matt,2016,2016,FA_CONTRACT
Venable,Will,2016,2016,FA_CONTRACT
Victorino,Shane,2016,2016,FA_CONTRACT
Williams,Jerome,2016,2016,FA_CONTRACT
#VALUE!,#VALUE!,2016,2016,FA_CONTRACT
Gomes,Jonny,2016,2016,FA_CONTRACT
Affeldt,Jeremy,2016,2016,FA_CONTRACT
Beimel,Joe,2016,2016,FA_CONTRACT
Billingsley,Chad,2016,2016,FA_CONTRACT
Buehrle,Mark,2016,2016,FA_CONTRACT
Burnett,A.J.,2016,2016,FA_CONTRACT
DeJesus,David,2016,2016,FA_CONTRACT
Francis,Jeff,2016,2016,FA_CONTRACT
Harang,Aaron,2016,2016,FA_CONTRACT
Haren,Dan,2016,2016,FA_CONTRACT
Hart,Corey,2016,2016,FA_CONTRACT
Hawkins,LaTroy,2016,2016,FA_CONTRACT
Hudson,Tim,2016,2016,FA_CONTRACT
Hunter,Torii,2016,2016,FA_CONTRACT
Johnson,Josh,2016,2016,FA_CONTRACT
Lee,Cliff,2016,2016,FA_CONTRACT
Marshall,Sean,2016,2016,FA_CONTRACT
McLouth,Nate,2016,2016,FA_CONTRACT
Ramirez,Aramis,2016,2016,FA_CONTRACT
Rios,Alex,2016,2016,FA_CONTRACT
Scutaro,Marco,2016,2016,FA_CONTRACT
Sizemore,Grady,2016,2016,FA_CONTRACT
Uggla,Dan,2016,2016,FA_CONTRACT
Wolf,Randy,2016,2016,FA_CONTRACT
Zito,Barry,2016,2016,FA_CONTRACT
Cespedes,Yoenis,2017,2017,FA_CONTRACT
Chapman,Aroldis,2017,2017,FA_CONTRACT
Fowler,Dexter,2017,2017,FA_CONTRACT
Jansen,Kenley,2017,2017,FA_CONTRACT
Desmond,Ian,2017,2017,FA_CONTRACT
Turner,Justin,2017,2017,FA_CONTRACT
Melancon,Mark,2017,2017,FA_CONTRACT
Encarnacion,Edwin,2017,2017,FA_CONTRACT
Reddick,Josh,2017,2017,FA_CONTRACT
Hill,Rich,2017,2017,FA_CONTRACT
Trumbo,Mark,2017,2017,FA_CONTRACT
Morales,Kendrys,2017,2017,FA_CONTRACT
Cecil,Brett,2017,2017,FA_CONTRACT
Nova,Ivan,2017,2017,FA_CONTRACT
Castro,Jason,2017,2017,FA_CONTRACT
Volquez,Edinson,2017,2017,FA_CONTRACT
Wieters,Matt,2017,2017,FA_CONTRACT
Dunn,Mike,2017,2017,FA_CONTRACT
Bautista,Jose,2017,2017,FA_CONTRACT
Walker,Neil,2017,2017,FA_CONTRACT
Hellickson,Jeremy,2017,2017,FA_CONTRACT
Beltran,Carlos,2017,2017,FA_CONTRACT
Hammel,Jason,2017,2017,FA_CONTRACT
Valbuena,Luis,2017,2017,FA_CONTRACT
Morton,Charlie,2017,2017,FA_CONTRACT
Holliday,Matt,2017,2017,FA_CONTRACT
Colon,Bartolo,2017,2017,FA_CONTRACT
Ramos,Wilson,2017,2017,FA_CONTRACT
Pearce,Steve,2017,2017,FA_CONTRACT
Moss,Brandon,2017,2017,FA_CONTRACT
Wood,Travis,2017,2017,FA_CONTRACT
Tazawa,Junichi,2017,2017,FA_CONTRACT
Ziegler,Brad,2017,2017,FA_CONTRACT
Gomez,Carlos,2017,2017,FA_CONTRACT
Rodriguez,Sean,2017,2017,FA_CONTRACT
Joyce,Matt,2017,2017,FA_CONTRACT
Casilla,Santiago,2017,2017,FA_CONTRACT
Hudson,Daniel,2017,2017,FA_CONTRACT
Rzepczynski,Marc,2017,2017,FA_CONTRACT
Cashner,Andrew,2017,2017,FA_CONTRACT
Saunders,Michael,2017,2017,FA_CONTRACT
Napoli,Mike,2017,2017,FA_CONTRACT
Dickey,R.A.,2017,2017,FA_CONTRACT
Jay,Jon,2017,2017,FA_CONTRACT
Benoit,Joaquin,2017,2017,FA_CONTRACT
Logan,Boone,2017,2017,FA_CONTRACT
Blevins,Jerry,2017,2017,FA_CONTRACT
Holland,Derek,2017,2017,FA_CONTRACT
Uehara,Koji,2017,2017,FA_CONTRACT
Davis,Rajai,2017,2017,FA_CONTRACT
Chavez,Jesse,2017,2017,FA_CONTRACT
Moreland,Mitch,2017,2017,FA_CONTRACT
Feliz,Neftali,2017,2017,FA_CONTRACT
Rasmus,Colby,2017,2017,FA_CONTRACT
Fister,Doug,2017,2017,FA_CONTRACT
Blanton,Joe,2017,2017,FA_CONTRACT
Mathis,Jeff,2017,2017,FA_CONTRACT
Butera,Drew,2017,2017,FA_CONTRACT
Anderson,Brett,2017,2017,FA_CONTRACT
Drew,Stephen,2017,2017,FA_CONTRACT
Storen,Drew,2017,2017,FA_CONTRACT
Romo,Sergio,2017,2017,FA_CONTRACT
Salas,Fernando,2017,2017,FA_CONTRACT
Blanco,Andres,2017,2017,FA_CONTRACT
Weaver,Jered,2017,2017,FA_CONTRACT
Howell,J.P.,2017,2017,FA_CONTRACT
Smith,Joe,2017,2017,FA_CONTRACT
Gutierrez,Franklin,2017,2017,FA_CONTRACT
Rodney,Fernando,2017,2017,FA_CONTRACT
Ellis,A.J.,2017,2017,FA_CONTRACT
Morrison,Logan,2017,2017,FA_CONTRACT
Feldman,Scott,2017,2017,FA_CONTRACT
Belisle,Matt,2017,2017,FA_CONTRACT
Duensing,Brian,2017,2017,FA_CONTRACT
Avila,Alex,2017,2017,FA_CONTRACT
Utley,Chase,2017,2017,FA_CONTRACT
Hundley,Nick,2017,2017,FA_CONTRACT
Magowan,Dustin,2017,2017,FA_CONTRACT
Chacin,Jhoulys,2017,2017,FA_CONTRACT
Richard,Clayton,2017,2017,FA_CONTRACT
Cahill,Trevor,2017,2017,FA_CONTRACT
Iannetta,Chris,2017,2017,FA_CONTRACT
Descalso,Daniel,2017,2017,FA_CONTRACT
Suzuki,Kurt,2017,2017,FA_CONTRACT
Lind,Adam,2017,2017,FA_CONTRACT
Heisey,Chris,2017,2017,FA_CONTRACT
Rosales,Adam,2017,2017,FA_CONTRACT
Bailey,Andrew,2017,2017,FA_CONTRACT
Ondrusek,Logan,2017,2017,FA_CONTRACT
Albers,Matt,2017,2017,FA_CONTRACT
Alvarez,Pedro,2017,2017,FA_CONTRACT
Aybar,Erick,2017,2017,FA_CONTRACT
Beckham,Gordon,2017,2017,FA_CONTRACT
Blanco,Gregor,2017,2017,FA_CONTRACT
Bonifacio,Emilio,2017,2017,FA_CONTRACT
Boujos,Peter,2017,2017,FA_CONTRACT
Bourn,Michael,2017,2017,FA_CONTRACT
Boyer,Blaine,2017,2017,FA_CONTRACT
Burnett,Sean,2017,2017,FA_CONTRACT
Coghlan,Chris,2017,2017,FA_CONTRACT
De Aza,Alejandro,2017,2017,FA_CONTRACT
De La Rosa,Jorge,2017,2017,FA_CONTRACT
Detwiler,Ross,2017,2017,FA_CONTRACT
Floyd,Gavin,2017,2017,FA_CONTRACT
Hanigan,Ryan,2017,2017,FA_CONTRACT
Hernandez,David,2017,2017,FA_CONTRACT
Hill,Aaron,2017,2017,FA_CONTRACT
Howard,Ryan,2017,2017,FA_CONTRACT
Hunter,Tommy,2017,2017,FA_CONTRACT
Jackson,Austin,2017,2017,FA_CONTRACT
Jackson,Edwin,2017,2017,FA_CONTRACT
Jepsen,Kevin,2017,2017,FA_CONTRACT
Johnson,Chris,2017,2017,FA_CONTRACT
Kawasaki,Munenori,2017,2017,FA_CONTRACT
Latos,Mat,2017,2017,FA_CONTRACT
Loney,James,2017,2017,FA_CONTRACT
Medlen,Kris,2017,2017,FA_CONTRACT
Morrow,Brandon,2017,2017,FA_CONTRACT
Moylan,Peter,2017,2017,FA_CONTRACT
Nathan,Joe,2017,2017,FA_CONTRACT
Niese,Jon,2017,2017,FA_CONTRACT
O'Flaherty,Eric,2017,2017,FA_CONTRACT
Petit,Yusmeiro,2017,2017,FA_CONTRACT
Raburn,Ryan,2017,2017,FA_CONTRACT
Reynolds,Mark,2017,2017,FA_CONTRACT
Saltalamacchia,Jarrod,2017,2017,FA_CONTRACT
Soto,Geovany,2017,2017,FA_CONTRACT
Stubbs,Drew,2017,2017,FA_CONTRACT
Vogelsong,Ryan,2017,2017,FA_CONTRACT
Walden,Jordan,2017,2017,FA_CONTRACT
Weeks,Rickie,2017,2017,FA_CONTRACT
Lee,Dae-ho,2017,2017,FA_CONTRACT
McGehee,Casey,2017,2017,FA_CONTRACT
Ohlendorf,Ross,2017,2017,FA_CONTRACT
Villaneuva,Carlos,2017,2017,FA_CONTRACT
Butler,Billy,2017,2017,FA_CONTRACT
Byrd,Marlon,2017,2017,FA_CONTRACT
Capuano,Chris,2017,2017,FA_CONTRACT
Crisp,Coco,2017,2017,FA_CONTRACT
Francoeur,Jeff,2017,2017,FA_CONTRACT
Fuld,Sam,2017,2017,FA_CONTRACT
Hochevar,Luke,2017,2017,FA_CONTRACT
Johnson,Kelly,2017,2017,FA_CONTRACT
Lewis,Colby,2017,2017,FA_CONTRACT
Lincecum,Tim,2017,2017,FA_CONTRACT
Lopez,Javier,2017,2017,FA_CONTRACT
Morneau,Justin,2017,2017,FA_CONTRACT
Navarro,Dioner,2017,2017,FA_CONTRACT
Pagan,Angel,2017,2017,FA_CONTRACT
Peavy,Jake,2017,2017,FA_CONTRACT
Pierzynski,A.J.,2017,2017,FA_CONTRACT
Ramirez,Alexei,2017,2017,FA_CONTRACT
Reimold,Nolan,2017,2017,FA_CONTRACT
Ross,David,2017,2017,FA_CONTRACT
Simon,Alfredo,2017,2017,FA_CONTRACT
Teixeira,Mark,2017,2017,FA_CONTRACT
Williams,Jerome,2017,2017,FA_CONTRACT
Wilson,C.J.,2017,2017,FA_CONTRACT
